City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
1363,Nimaparha,20.07,86.02,80.46,84,100,5.57,IN,2020-08-23 23:44:08,light rain
1364,Kazachinskoye,57.7,93.28,54.95,84,97,2.84,RU,2020-08-23 23:44:08,light rain
1365,Ariano Irpino,41.15,15.08,77.0,79,2,2.66,IT,2020-08-23 23:44:09,clear sky
1366,Kirkwall,58.98,-2.96,48.2,81,76,5.82,GB,2020-08-23 23:44:09,broken clouds
1367,Porto Santo,33.07,-16.34,73.4,78,40,11.41,PT,2020-08-23 23:44:09,scattered clouds
1368,Vanimo,-2.67,141.3,77.92,85,100,3.94,PG,2020-08-23 23:44:09,moderate rain
1369,San Policarpo,12.18,125.51,83.26,71,18,7.02,PH,2020-08-23 23:44:10,few clouds
1370,Vigrestad,58.57,5.7,48.99,99,29,19.26,NO,2020-08-23 23:44:10,scattered clouds
1371,Miraflores,19.22,-98.81,77.0,27,40,13.87,MX,2020-08-23 23:44:10,scattered clouds
1372,Turaiyur,11.17,78.62,77.0,88,40,4.7,IN,2020-08-23 23:44:10,mist
1373,Macultepec,18.17,-92.83,80.6,83,90,8.05,MX,2020-08-23 23:44:11,overcast clouds
1374,Santa Rita,-7.11,-34.98,69.8,94,72,5.82,BR,2020-08-23 23:44:11,broken clouds
1375,Mission,26.22,-98.33,91.4,46,1,12.75,US,2020-08-23 23:40:00,clear sky
1376,Tshela,-4.98,12.93,68.94,94,47,1.54,CD,2020-08-23 23:44:11,scattered clouds
1377,Denia,38.84,0.11,79.0,85,14,13.0,ES,2020-08-23 23:44:11,few clouds
1378,Ganzhou,28.82,115.43,84.97,74,0,2.95,CN,2020-08-23 23:44:12,clear sky
1379,Tessaoua,13.76,7.99,82.15,64,94,12.68,NE,2020-08-23 23:44:12,overcast clouds
1380,Kopargaon,19.88,74.48,75.06,83,100,8.03,IN,2020-08-23 23:44:12,overcast clouds
1381,Lastoursville,-0.81,12.73,72.91,88,100,3.2,GA,2020-08-23 23:44:12,overcast clouds
1382,Sjovegan,68.87,17.85,50.0,93,100,13.87,NO,2020-08-23 23:44:13,light rain
1383,Progreso,21.28,-89.67,77.0,94,90,6.93,MX,2020-08-23 23:44:13,thunderstorm
1384,Bati,11.18,40.02,63.79,77,77,7.05,ET,2020-08-23 23:44:13,moderate rain
1385,Santa Vitoria Do Palmar,-33.52,-53.37,53.96,85,0,10.74,BR,2020-08-23 23:41:15,clear sky
1386,Tucurui,-3.77,-49.67,78.73,64,47,4.32,BR,2020-08-23 23:44:13,scattered clouds
1387,Vyshneve,50.39,30.37,66.99,59,60,8.59,UA,2020-08-23 23:44:13,broken clouds
1388,Banda Aceh,5.56,95.32,79.27,82,85,8.08,ID,2020-08-23 23:38:07,light rain
1389,Markova,48.68,24.41,63.1,96,87,2.37,UA,2020-08-23 23:42:56,light rain
1390,Ust-Maya,60.42,134.53,56.73,43,61,2.17,RU,2020-08-23 23:44:14,broken clouds
1391,Bredy,52.42,60.34,50.68,88,1,5.91,RU,2020-08-23 23:44:14,clear sky
1392,Kargat,55.2,80.28,50.41,94,38,3.94,RU,2020-08-23 23:44:15,scattered clouds
1393,Tarancon,40.01,-3.01,77.0,24,9,14.18,ES,2020-08-23 23:44:15,clear sky
1394,Aranos,-24.13,19.12,57.42,39,0,11.16,NA,2020-08-23 23:44:15,clear sky
1395,Isabela,6.71,121.97,80.6,78,20,1.12,PH,2020-08-23 23:44:15,few clouds
1396,Kutum,14.2,24.67,69.76,78,99,16.93,SD,2020-08-23 23:42:41,light rain
1397,Qingdao,36.1,120.37,80.6,88,75,13.42,CN,2020-08-23 23:44:16,broken clouds
1398,Bagdarin,54.43,113.6,50.85,89,100,4.94,RU,2020-08-23 23:44:16,light rain
1399,Yate,51.54,-2.42,60.01,86,50,6.91,GB,2020-08-23 23:44:16,scattered clouds
1400,Sabang,5.89,95.32,82.96,73,63,9.06,ID,2020-08-23 23:44:16,light rain
1401,Kloulklubed,7.04,134.26,84.2,74,75,4.7,PW,2020-08-23 23:42:42,broken clouds
1402,Krasnosilka,46.62,30.77,69.01,82,0,7.43,UA,2020-08-23 23:44:16,clear sky
1403,Lewisville,33.05,-96.99,96.01,28,40,4.7,US,2020-08-23 23:42:28,scattered clouds
1404,Nargana,9.44,-78.59,81.77,77,36,2.82,PA,2020-08-23 23:44:17,light rain
1405,Terrace Bay,48.78,-87.1,64.58,90,13,1.63,CA,2020-08-23 23:44:17,few clouds
1406,Sao Joao Evangelista,-18.55,-42.76,55.99,84,96,2.89,BR,2020-08-23 23:44:18,overcast clouds
1407,Moundou,8.57,16.08,70.02,96,100,5.99,TD,2020-08-23 23:44:18,light rain
1408,Amahai,-3.33,128.92,79.81,75,73,4.41,ID,2020-08-23 23:43:04,broken clouds
1409,Roald,62.58,6.13,48.2,81,71,11.41,NO,2020-08-23 23:44:18,light rain
1410,Hrubieszow,50.8,23.89,59.36,93,98,4.92,PL,2020-08-23 23:44:18,overcast clouds
1411,Santa Flavia,38.09,13.54,79.0,69,0,2.59,IT,2020-08-23 23:44:19,clear sky
1412,Naliya,23.27,68.83,81.01,86,100,17.07,IN,2020-08-23 23:44:19,moderate rain
1413,Coolum Beach,-26.53,153.1,62.01,41,0,7.0,AU,2020-08-23 23:44:19,clear sky
1414,Behbahan,30.6,50.24,82.4,28,0,3.47,IR,2020-08-23 23:44:20,clear sky
1415,Lake Charles,30.21,-93.2,93.2,41,40,11.41,US,2020-08-23 23:44:20,scattered clouds
1416,Turkistan,43.0,68.0,77.81,22,73,8.68,KZ,2020-08-23 23:44:20,broken clouds
1417,Middletown,39.52,-84.4,84.2,58,40,3.36,US,2020-08-23 23:44:20,scattered clouds
1418,Kismayo,-0.36,42.55,75.99,81,25,14.0,SO,2020-08-23 23:44:21,scattered clouds
1419,Iranshahr,27.2,60.68,86.85,52,31,3.58,IR,2020-08-23 23:44:21,scattered clouds
1420,Ivrea,45.47,7.88,71.6,78,4,9.17,IT,2020-08-23 23:44:21,clear sky
1421,Bodrum,37.04,27.43,82.4,68,0,3.36,TR,2020-08-23 23:40:40,clear sky
1422,Diego De Almagro,-26.37,-70.05,45.95,79,0,2.3,CL,2020-08-23 23:44:21,clear sky
1423,Lingao,19.91,109.69,82.56,75,6,5.32,CN,2020-08-23 23:44:22,clear sky
1424,Beian,63.66,9.57,48.2,87,75,16.11,NO,2020-08-23 23:44:22,light intensity shower rain
1425,Dixon,38.45,-121.82,98.01,13,1,9.17,US,2020-08-23 23:44:22,clear sky
1426,Banikoara,11.3,2.44,72.68,96,97,4.29,BJ,2020-08-23 23:44:22,light rain
1427,Catuday,16.29,119.81,81.27,84,97,10.92,PH,2020-08-23 23:43:00,overcast clouds
1428,Buta,2.79,24.73,67.66,98,100,1.54,CD,2020-08-23 23:44:23,overcast clouds
1429,Avon Lake,41.51,-82.03,82.4,58,75,5.82,US,2020-08-23 23:44:23,broken clouds
1430,Alcala De Henares,40.48,-3.36,77.0,38,31,9.17,ES,2020-08-23 23:44:23,scattered clouds
1431,Krian,-7.41,112.58,79.0,71,34,0.11,ID,2020-08-23 23:44:23,scattered clouds
1432,Torres,-29.34,-49.73,59.18,86,34,7.34,BR,2020-08-23 23:42:32,scattered clouds
1433,Acarau,-2.89,-40.12,77.68,76,54,17.96,BR,2020-08-23 23:44:24,broken clouds
1434,Magdagachi,53.45,125.8,56.89,99,100,9.15,RU,2020-08-23 23:44:24,moderate rain
1435,Biu,10.61,12.19,66.18,98,100,5.01,NG,2020-08-23 23:44:24,overcast clouds
1436,Guiratinga,-16.35,-53.76,75.45,42,0,2.57,BR,2020-08-23 23:44:24,clear sky
1437,Aasiaat,68.71,-52.87,35.67,84,1,0.94,GL,2020-08-23 23:38:03,clear sky
1438,Natal,-5.79,-35.21,77.0,73,71,11.41,BR,2020-08-23 23:44:25,broken clouds
1439,Qasigiannguit,68.82,-51.19,44.6,65,0,2.24,GL,2020-08-23 23:44:25,clear sky
1440,Sabya,17.15,42.63,89.6,70,96,5.82,SA,2020-08-23 23:44:25,overcast clouds
1441,Mogoytuy,51.28,114.92,56.32,92,100,2.37,RU,2020-08-23 23:44:26,light rain
1442,Aksay,47.26,39.87,57.2,47,0,2.24,RU,2020-08-23 23:44:26,clear sky
1443,Ocos,14.51,-92.19,82.4,83,75,4.7,GT,2020-08-23 23:44:26,broken clouds
1444,Mvomero,-6.25,38.67,69.85,86,53,2.89,TZ,2020-08-23 23:44:26,broken clouds
1445,Parkes,-33.13,148.18,45.9,68,31,7.78,AU,2020-08-23 23:44:27,scattered clouds
1446,Danielskuil,-28.19,23.54,51.76,47,0,8.21,ZA,2020-08-23 23:44:27,clear sky
1447,Makokou,0.57,12.86,69.96,94,100,4.34,GA,2020-08-23 23:44:27,light rain
1448,Joetsu,37.15,138.24,82.0,96,5,1.01,JP,2020-08-23 23:44:27,clear sky
1449,Tricase,39.93,18.36,75.0,94,5,3.31,IT,2020-08-23 23:44:27,clear sky
1450,Kichmengskiy Gorodok,59.98,45.79,57.67,92,100,5.35,RU,2020-08-23 23:44:27,overcast clouds
1451,Kushmurun,52.45,64.63,53.44,91,0,6.22,KZ,2020-08-23 23:44:28,clear sky
1452,Sao Miguel Do Araguaia,-13.28,-50.16,82.56,36,60,5.97,BR,2020-08-23 23:44:28,broken clouds
1453,Porbandar,21.64,69.61,81.46,84,100,20.51,IN,2020-08-23 23:44:28,moderate rain
1454,Firminopolis,-16.58,-50.3,68.27,62,0,6.13,BR,2020-08-23 23:44:28,clear sky
1455,Orlik,52.52,99.83,47.48,60,44,1.03,RU,2020-08-23 23:44:28,scattered clouds
1456,Sorkjosen,69.8,20.93,52.65,85,100,8.23,NO,2020-08-23 23:44:29,light rain
1457,Selyatino,55.52,36.98,59.0,77,100,6.71,RU,2020-08-23 23:44:29,overcast clouds
1458,Benghazi,32.12,20.07,78.44,76,0,10.4,LY,2020-08-23 23:44:29,clear sky
1459,Vasterhaninge,59.12,18.1,63.0,54,11,14.05,SE,2020-08-23 23:44:29,few clouds
1460,Ust-Ilimsk,58.0,102.66,55.56,94,100,2.19,RU,2020-08-23 23:44:29,light rain
1461,Carupano,10.67,-63.26,79.36,86,68,6.85,VE,2020-08-23 23:44:30,light rain
1462,Bayangol,50.7,103.47,47.46,71,0,1.48,RU,2020-08-23 23:44:30,clear sky
1463,Muyezerskiy,63.93,31.65,52.5,93,3,6.31,RU,2020-08-23 23:44:30,clear sky
1464,Tala,30.68,30.94,69.37,87,0,3.22,EG,2020-08-23 23:44:31,clear sky
1465,Independence,39.09,-94.42,93.2,38,1,9.17,US,2020-08-23 23:44:31,clear sky
1466,Chalus,36.66,51.42,66.2,100,90,4.7,IR,2020-08-23 23:44:31,overcast clouds
1467,Orsha,54.52,30.41,61.52,96,100,8.57,BY,2020-08-23 23:44:31,overcast clouds
1468,Areosa,41.72,-8.86,70.0,93,0,11.61,PT,2020-08-23 23:44:31,clear sky
1469,Foix,42.83,1.58,66.0,70,90,2.82,FR,2020-08-23 23:44:32,overcast clouds
1470,Mattawa,46.74,-119.9,88.0,23,1,3.36,US,2020-08-23 23:44:32,clear sky
1471,Nortelandia,-14.45,-56.8,76.55,40,41,2.46,BR,2020-08-23 23:44:32,scattered clouds
1472,Forestville,38.85,-76.88,87.8,66,20,9.17,US,2020-08-23 23:44:32,few clouds
1473,Novoorsk,51.38,58.98,46.4,93,5,6.71,RU,2020-08-23 23:44:32,clear sky
1474,Pangobilian,8.8,117.86,83.48,70,100,4.25,PH,2020-08-23 23:44:32,overcast clouds
1475,Pustoshka,56.34,29.37,58.26,96,100,4.63,RU,2020-08-23 23:44:33,overcast clouds
1476,Yabrud,33.97,36.66,69.8,52,0,2.24,SY,2020-08-23 23:44:33,clear sky
1477,Constanta,44.18,28.65,71.6,83,5,4.7,RO,2020-08-23 23:40:00,clear sky
1478,Bairiki,1.33,172.98,86.0,70,20,8.05,KI,2020-08-23 23:44:33,few clouds
1479,Radzyn Podlaski,51.78,22.62,64.99,100,85,5.82,PL,2020-08-23 23:44:33,overcast clouds
1480,Navirai,-23.07,-54.19,60.39,83,0,7.99,BR,2020-08-23 23:44:34,clear sky
1481,Agadez,19.75,10.25,85.78,46,70,12.35,NE,2020-08-23 23:44:34,broken clouds
1482,Vallenar,-28.57,-70.76,53.2,70,1,4.21,CL,2020-08-23 23:44:34,clear sky
1483,West Plains,36.73,-91.85,91.4,36,1,5.03,US,2020-08-23 23:41:20,clear sky
1484,Union,40.63,-74.27,82.99,61,1,4.7,US,2020-08-23 23:44:35,clear sky
1485,Dauphin,51.15,-100.05,78.8,36,1,3.36,CA,2020-08-23 23:44:35,clear sky
1486,Daru,-9.08,143.21,78.01,70,100,13.51,PG,2020-08-23 23:44:35,overcast clouds
1487,Palora,-1.7,-77.93,66.2,93,75,4.7,EC,2020-08-23 23:44:35,broken clouds
1488,Smolenka,52.14,113.5,59.0,93,75,2.24,RU,2020-08-23 23:44:35,broken clouds
1489,Kajaani,64.23,27.73,55.4,87,20,6.93,FI,2020-08-23 23:44:35,few clouds
1490,Orangeburg,33.49,-80.86,78.8,94,1,4.7,US,2020-08-23 23:42:04,clear sky
1491,Lagawe,16.8,121.12,80.22,60,71,1.63,PH,2020-08-23 23:44:36,broken clouds
1492,Puerto Narino,-3.77,-70.38,68.0,100,90,3.36,CO,2020-08-23 23:44:36,overcast clouds
1493,Kendari,-3.94,122.5,79.36,71,40,2.15,ID,2020-08-23 23:44:36,scattered clouds
1494,Kamenka,51.32,42.77,51.01,81,3,1.41,RU,2020-08-23 23:44:37,clear sky
1495,Saint-Paul,-21.01,55.27,66.2,59,0,10.29,RE,2020-08-23 23:44:37,clear sky
1496,Sesheke,-17.48,24.3,68.0,45,14,3.36,ZM,2020-08-23 23:44:37,few clouds
1497,Sokolo,14.73,-6.12,82.44,58,25,8.21,ML,2020-08-23 23:44:37,scattered clouds
1498,Plymouth,41.83,-70.83,78.01,64,75,14.99,US,2020-08-23 23:43:37,thunderstorm
1499,Salina,38.84,-97.61,95.0,30,1,10.29,US,2020-08-23 23:41:44,clear sky
1500,Pathein,16.78,94.73,76.8,93,100,3.27,MM,2020-08-23 23:44:29,light rain
1501,Turayf,31.67,38.66,75.2,38,0,4.7,SA,2020-08-23 23:44:38,clear sky
1502,Madimba,-10.4,40.33,70.68,86,64,4.65,TZ,2020-08-23 23:44:38,broken clouds
1503,Tarauaca,-8.16,-70.77,71.96,66,20,0.63,BR,2020-08-23 23:44:39,few clouds
1504,Katiola,8.13,-5.1,73.4,94,20,6.93,CI,2020-08-23 23:44:39,few clouds
1505,Mirador,-6.37,-44.36,79.57,38,24,2.8,BR,2020-08-23 23:44:39,few clouds
1506,Bayaguana,18.76,-69.64,82.99,86,100,3.0,DO,2020-08-23 23:44:39,light rain
1507,Platanos,37.67,21.62,73.4,83,0,2.24,GR,2020-08-23 23:44:39,clear sky
1508,Amapa,1.0,-52.0,76.64,78,55,4.74,BR,2020-08-23 23:44:40,broken clouds
1509,Xuddur,4.12,43.89,70.34,74,88,19.48,SO,2020-08-23 23:44:40,overcast clouds
1510,Cambuquira,-21.85,-45.3,53.22,80,41,7.34,BR,2020-08-23 23:44:40,scattered clouds
1511,Blagoyevo,63.37,47.92,58.33,92,100,7.07,RU,2020-08-23 23:44:40,light rain
1512,Sheboygan,43.73,-87.93,82.4,61,1,9.17,US,2020-08-23 23:44:40,clear sky
1513,Dawei,14.08,98.2,76.3,88,90,2.95,MM,2020-08-23 23:44:41,overcast clouds
1514,Starkville,33.45,-88.82,87.8,48,1,4.7,US,2020-08-23 23:40:22,clear sky
1515,Aldine,29.93,-95.38,93.99,51,18,4.0,US,2020-08-23 23:43:34,few clouds
1516,Iseyin,7.97,3.6,69.17,94,82,3.0,NG,2020-08-23 23:44:41,broken clouds
1517,Pirmasens,49.2,7.61,57.0,100,1,3.36,DE,2020-08-23 23:44:41,clear sky
1518,Abashiri,44.02,144.27,69.8,73,20,1.12,JP,2020-08-23 23:44:42,few clouds
1519,Suksun,57.14,57.39,49.96,89,26,2.84,RU,2020-08-23 23:44:42,scattered clouds
1520,Lincolnton,35.47,-81.25,80.01,74,75,5.82,US,2020-08-23 23:44:42,broken clouds
1521,Suriapet,17.15,79.62,77.09,86,98,6.24,IN,2020-08-23 23:44:42,overcast clouds
1522,La Peca,-5.61,-78.44,71.08,69,19,3.96,PE,2020-08-23 23:44:42,few clouds
1523,Puranpur,28.52,80.15,76.37,92,6,6.08,IN,2020-08-23 23:44:42,clear sky
1524,Babstovo,48.12,132.48,68.95,82,94,6.8,RU,2020-08-23 23:44:43,overcast clouds
1525,Yenagoa,4.92,6.26,73.62,91,100,2.48,NG,2020-08-23 23:44:43,overcast clouds
1526,Tocopilla,-22.09,-70.2,59.97,67,35,4.09,CL,2020-08-23 23:44:43,scattered clouds
1527,Jian,27.12,114.98,84.33,72,0,5.08,CN,2020-08-23 23:44:43,clear sky
1528,Dabrowa Tarnowska,50.17,20.99,64.0,82,57,4.83,PL,2020-08-23 23:44:44,broken clouds
1529,Puerto Colombia,10.99,-74.95,82.4,78,75,3.36,CO,2020-08-23 23:42:16,broken clouds
1530,Mundwa,27.07,73.82,80.6,80,35,7.38,IN,2020-08-23 23:44:44,scattered clouds
1531,Tatawin,32.93,10.45,80.6,61,0,3.36,TN,2020-08-23 23:44:44,clear sky
1532,Kualakapuas,-3.01,114.39,73.4,94,13,2.24,ID,2020-08-23 23:44:45,few clouds
1533,Mugur-Aksy,50.35,90.5,44.89,68,100,1.9,RU,2020-08-23 23:44:45,overcast clouds
1534,Tobermory,45.25,-81.67,73.99,79,11,1.01,CA,2020-08-23 23:44:45,few clouds
1535,Itacurubi Del Rosario,-24.5,-56.68,64.6,77,68,7.29,PY,2020-08-23 23:44:45,broken clouds
1536,Hojai,26.0,92.87,76.8,92,100,2.75,IN,2020-08-23 23:44:46,overcast clouds
1537,Hibbing,47.43,-92.94,80.01,69,40,8.05,US,2020-08-23 23:44:46,scattered clouds
1538,Caernarfon,53.14,-4.27,60.8,77,42,18.34,GB,2020-08-23 23:40:22,scattered clouds
1539,Yazykovo,55.22,56.14,49.62,91,0,1.45,RU,2020-08-23 23:44:46,clear sky
1540,Dharchula,29.85,80.53,68.88,77,97,0.94,IN,2020-08-23 23:44:47,overcast clouds
1541,Minab,27.15,57.08,87.8,70,24,1.97,IR,2020-08-23 23:44:47,few clouds
1542,Dubrovka,53.69,33.51,58.5,74,96,9.55,RU,2020-08-23 23:44:47,overcast clouds
1543,Fenyi,27.81,114.67,84.27,75,0,1.57,CN,2020-08-23 23:44:47,clear sky
1544,Waitara,-38.92,174.25,52.0,86,98,8.01,NZ,2020-08-23 23:44:48,moderate rain
1545,Lakselv,70.05,24.97,55.4,87,92,23.04,NO,2020-08-23 23:44:48,overcast clouds
1546,Korocha,50.81,37.2,60.8,67,28,4.47,RU,2020-08-23 23:44:48,scattered clouds
1547,Catalina,32.51,-110.92,106.0,25,12,1.99,US,2020-08-23 23:44:49,light rain
1548,Presidencia Roque Saenz Pena,-26.79,-60.44,64.92,46,54,5.3,AR,2020-08-23 23:44:49,broken clouds
1549,Tucuma,-0.18,-50.05,78.12,88,58,9.71,BR,2020-08-23 23:44:49,broken clouds
1550,Vikulovo,56.82,70.61,46.69,96,6,6.67,RU,2020-08-23 23:44:50,clear sky
1551,Karpathos,35.51,27.21,75.2,88,0,16.11,GR,2020-08-23 23:44:50,clear sky
1552,Loandjili,-4.76,11.86,75.2,88,90,4.7,CG,2020-08-23 23:44:50,overcast clouds
1553,Cozumel,20.51,-86.95,86.0,79,75,4.7,MX,2020-08-23 23:44:50,broken clouds
1554,Vikhorevka,56.12,101.16,48.2,100,89,6.71,RU,2020-08-23 23:44:51,overcast clouds
1555,Ndele,8.41,20.65,69.13,97,99,3.58,CF,2020-08-23 23:44:51,light rain
1556,Hanzhong,33.07,107.03,68.76,83,91,1.83,CN,2020-08-23 23:44:51,overcast clouds
1557,Wencheng,33.06,113.8,78.91,90,73,2.35,CN,2020-08-23 23:44:51,moderate rain
1558,Carauari,-4.88,-66.9,75.7,50,6,1.9,BR,2020-08-23 23:44:51,clear sky
1559,Imelda,7.65,123.95,82.51,72,62,2.35,PH,2020-08-23 23:44:52,broken clouds
1560,Privolzhskiy,51.4,46.03,63.0,45,0,4.0,RU,2020-08-23 23:44:52,clear sky
1561,Lumut,4.23,100.63,73.4,100,20,6.71,MY,2020-08-23 23:44:52,few clouds
1562,Algiers,36.75,3.04,77.0,88,40,2.24,DZ,2020-08-23 23:40:03,scattered clouds
1563,Chernyshevskiy,63.01,112.47,49.84,54,0,5.84,RU,2020-08-23 23:44:52,clear sky
1564,Dongzhen,22.38,110.94,81.3,83,37,3.42,CN,2020-08-23 23:44:53,scattered clouds
1565,Locri,38.24,16.26,80.6,78,40,5.82,IT,2020-08-23 23:44:53,scattered clouds
1566,Shambu,9.57,37.1,50.86,100,49,1.68,ET,2020-08-23 23:44:53,light rain
1567,Biltine,14.53,20.92,77.16,80,93,13.71,TD,2020-08-23 23:44:53,overcast clouds
1568,Trairi,-3.28,-39.27,77.05,77,90,14.29,BR,2020-08-23 23:43:03,overcast clouds
1569,Opoczno,51.38,20.28,59.0,88,59,4.54,PL,2020-08-23 23:44:54,broken clouds
1570,Melioratorov,57.21,65.61,50.0,93,2,6.71,RU,2020-08-23 23:44:54,clear sky
1571,Kayerkan,69.35,87.76,59.0,77,100,17.9,RU,2020-08-23 23:44:54,light rain
1572,Santo Nino,6.43,124.7,80.55,76,36,0.94,PH,2020-08-23 23:44:54,scattered clouds
1573,Tineo,43.34,-6.41,66.2,77,75,1.48,ES,2020-08-23 23:44:55,broken clouds
1574,Mariel,22.99,-82.75,87.8,74,40,13.87,CU,2020-08-23 23:44:55,scattered clouds
1575,Santa Rosa,14.31,121.11,84.99,78,100,1.12,PH,2020-08-23 23:40:58,overcast clouds
1576,Deer Lake,49.17,-57.43,59.0,72,75,5.61,CA,2020-08-23 23:42:32,broken clouds
1577,Bonito,-21.12,-56.48,64.13,75,0,3.31,BR,2020-08-23 23:44:55,clear sky
1578,Buzmeyin,38.05,58.21,77.0,38,75,23.04,TM,2020-08-23 23:44:56,broken clouds
1579,Aksakovo,43.25,27.82,68.0,94,40,3.2,BG,2020-08-23 23:44:56,scattered clouds
1580,Boa Esperanca,-21.09,-45.57,56.7,78,8,8.32,BR,2020-08-23 23:44:56,clear sky
1581,Ilo,-17.64,-71.34,58.69,83,78,3.24,PE,2020-08-23 23:44:57,broken clouds
1582,Ruteng,-8.61,120.47,68.52,75,53,1.41,ID,2020-08-23 23:44:57,broken clouds
1583,Krasnyy Chikoy,50.36,108.75,55.99,85,99,5.21,RU,2020-08-23 23:44:57,light rain
1584,Xianshuigu,38.98,117.38,69.8,94,90,13.42,CN,2020-08-23 23:44:57,light intensity shower rain
1585,Mishan,45.55,131.88,69.12,91,100,10.76,CN,2020-08-23 23:44:57,overcast clouds
1586,Cameta,-2.24,-49.5,78.17,84,77,7.99,BR,2020-08-23 23:44:58,moderate rain
1587,Storforshei,66.4,14.52,46.0,95,64,4.97,NO,2020-08-23 23:44:58,broken clouds
1588,Chumikan,54.72,135.31,59.29,54,32,11.23,RU,2020-08-23 23:43:01,scattered clouds
1589,Victoria Point,-27.58,153.3,63.0,41,0,5.99,AU,2020-08-23 23:44:58,clear sky
1590,Karachi,24.91,67.08,86.0,84,40,17.22,PK,2020-08-23 23:44:01,scattered clouds
1591,Wigtown,54.87,-4.44,55.99,93,62,4.0,GB,2020-08-23 23:44:59,broken clouds
1592,Koutsouras,35.03,25.95,81.0,47,0,11.99,GR,2020-08-23 23:44:59,clear sky
1593,Key West,24.56,-81.78,91.4,66,1,10.29,US,2020-08-23 23:44:59,clear sky
1594,Ozu,33.5,132.55,84.99,83,20,4.7,JP,2020-08-23 23:45:00,few clouds
1595,Leh,34.17,77.58,59.79,29,0,3.4,IN,2020-08-23 23:45:00,clear sky
1596,Elbistan,38.21,37.2,49.17,78,0,1.66,TR,2020-08-23 23:45:00,clear sky
1597,Rafai,4.95,23.92,66.92,98,100,2.08,CF,2020-08-23 23:45:00,overcast clouds
1598,Carambei,-24.92,-50.1,45.48,100,15,8.34,BR,2020-08-23 23:45:00,few clouds
1599,Mezen,65.85,44.24,59.02,95,100,8.48,RU,2020-08-23 23:45:01,overcast clouds
1600,Yerbogachen,61.28,108.01,51.69,56,26,8.39,RU,2020-08-23 23:37:27,scattered clouds
1601,Hokitika,-42.72,170.97,54.0,76,100,8.61,NZ,2020-08-23 23:45:01,moderate rain
1602,Barraute,48.43,-77.63,73.4,56,40,3.36,CA,2020-08-23 23:43:49,scattered clouds
1603,Bazarnyy Karabulak,52.27,46.41,54.79,74,0,4.63,RU,2020-08-23 23:45:02,clear sky
1604,Ratnagiri,16.98,73.3,79.43,85,100,9.1,IN,2020-08-23 23:45:02,moderate rain
1605,Belfast,54.58,-5.93,51.8,87,22,6.93,GB,2020-08-23 23:45:02,few clouds
1606,Azare,11.68,10.19,71.55,88,95,8.01,NG,2020-08-23 23:45:02,light rain
1607,Ha Tinh,18.33,105.9,82.4,74,80,5.95,VN,2020-08-23 23:45:02,broken clouds
1608,Kalevala,65.2,31.17,52.83,92,4,7.47,RU,2020-08-23 23:45:03,clear sky
1609,Butka,56.72,63.79,47.23,96,3,5.19,RU,2020-08-23 23:45:03,clear sky
1610,Oriximina,-1.77,-55.87,82.06,55,12,3.62,BR,2020-08-23 23:44:55,few clouds
1611,Vila Do Maio,15.13,-23.22,82.4,78,40,5.82,CV,2020-08-23 23:45:03,scattered clouds
1612,Arnissa,40.8,21.83,75.99,64,0,5.82,GR,2020-08-23 23:45:04,clear sky
1613,Neftegorsk,52.8,51.17,55.02,91,8,4.43,RU,2020-08-23 23:45:04,clear sky
1614,Kupino,54.37,77.3,51.84,93,7,5.59,RU,2020-08-23 23:45:04,clear sky
1615,Petauke,-14.24,31.33,61.14,65,56,7.02,ZM,2020-08-23 23:45:05,broken clouds
1616,Antsohihy,-14.88,47.99,68.79,67,82,9.15,MG,2020-08-23 23:45:05,broken clouds
1617,Fort Dix,40.03,-74.62,80.01,83,40,4.7,US,2020-08-23 23:45:05,scattered clouds
1618,Mwanza,-2.52,32.9,73.45,46,39,8.97,TZ,2020-08-23 23:45:05,scattered clouds
1619,Chepareria,1.31,35.2,60.31,79,78,2.06,KE,2020-08-23 23:45:05,broken clouds
1620,Ivankiv,50.94,29.89,64.4,63,96,4.47,UA,2020-08-23 23:45:06,light rain
1621,Nkhata Bay,-11.61,34.29,67.62,71,10,3.85,MW,2020-08-23 23:45:06,clear sky
1622,Eching,48.3,11.62,63.0,82,39,3.36,DE,2020-08-23 23:45:06,scattered clouds
1623,Merauke,-8.47,140.33,78.46,71,80,12.46,ID,2020-08-23 23:45:06,broken clouds
1624,Tolmezzo,46.41,13.02,70.0,78,100,1.99,IT,2020-08-23 23:45:07,light rain
1625,Leua,48.22,18.61,68.0,82,89,5.3,SK,2020-08-23 23:45:07,overcast clouds
1626,Riberalta,-10.98,-66.1,71.92,58,0,0.13,BO,2020-08-23 23:45:07,clear sky
1627,Mbuji-Mayi,-6.15,23.6,73.63,75,100,5.28,CD,2020-08-23 23:45:07,overcast clouds
1628,Sandnessjoen,66.02,12.63,50.0,81,64,13.87,NO,2020-08-23 23:45:07,shower rain
1629,Jericho,31.87,35.45,68.0,92,0,4.0,PS,2020-08-23 23:45:08,clear sky
1630,Iralaya,15.0,-83.23,86.0,79,75,9.17,HN,2020-08-23 23:45:08,broken clouds
1631,Gemena,3.25,19.77,69.67,94,97,1.54,CD,2020-08-23 23:45:08,light rain
1632,Energetik,51.74,58.79,53.28,83,0,6.93,RU,2020-08-23 23:45:08,clear sky
